container,chunk_pool_foff,site_foff,site_vram,derived_base,source_file,line,kind,expression_or_null,containing_function,containing_func_foff,containing_func_vram,containing_func_size,func_status,true_name,distinct_id,attribution,notes
TOWN.BIN,0x837CD0,0x83856C,0x00003D6C,0xFF7CB800,sn_main.c,,expr,ov_work.kind,func_808B84D0,0x8384D0,0x00003CD0,252,not-in-sweep,,D085,same-function,pool-neighbours after:sn_main.c
TOWN.BIN,0x837CF4,0x838594,0x00003D94,0xFF7CB800,sn_main.c,47,mark,,func_808B84D0,0x8384D0,0x00003CD0,252,not-in-sweep,,D088,direct,
TOWN.BIN,0x837D14,0x838634,0x00003E34,0xFF7CB800,tobjs.c,225,assert,,func_808B85F8,0x8385F8,0x00003DF8,296,not-in-sweep,,D066,direct,
TOWN.BIN,0x839100,0x8391E0,0xA07001E0,0x9FEC7000,,,expr,kind,func_808B91B4,0x8391B4,0xA07001B4,144,dup:MATCH,func_80883004,D072,unattributed,pool-neighbours after:flgtst.c
TOWN.BIN,0x839100,0x839204,0xA0700204,0x9FEC7000,,,expr,mode,func_808B91B4,0x8391B4,0xA07001B4,144,dup:MATCH,func_80883004,D073,unattributed,pool-neighbours after:flgtst.c
TOWN.BIN,0x839100,0x839228,0xA0700228,0x9FEC7000,,,expr,sno,func_808B91B4,0x8391B4,0xA07001B4,144,dup:MATCH,func_80883004,D079,unattributed,pool-neighbours after:flgtst.c
TOWN.BIN,0x839120,0x839540,0xA0700540,0x9FEC7000,flgtst.c,201,mark,,func_808B94E0,0x8394E0,0xA07004E0,196,MATCH,func_808B94E0,D087,direct,
TOWN.BIN,0x839140,0x839828,0xA0700828,0x9FEC7000,sn_main.c,,expr,p->kind,func_808B97B0,0x8397B0,0xA07007B0,252,dup:MATCH,func_808B3620,D086,same-function,pool-neighbours before:flgtst.c; after:sn_main.c
TOWN.BIN,0x839140,0x83984C,0xA070084C,0x9FEC7000,sn_main.c,,expr,ov_work.kind,func_808B97B0,0x8397B0,0xA07007B0,252,dup:MATCH,func_808B3620,D085,same-function,pool-neighbours before:flgtst.c; after:sn_main.c
TOWN.BIN,0x839164,0x839874,0xA0700874,0x9FEC7000,sn_main.c,48,mark,,func_808B97B0,0x8397B0,0xA07007B0,252,dup:MATCH,func_808B3620,D089,direct,
TOWN.BIN,0x839184,0x83990C,0xA070090C,0x9FEC7000,tobjs.c,89,assert,,func_808B98D8,0x8398D8,0xA07008D8,252,not-in-sweep,,D069,direct,
TOWN.BIN,0x83AE30,0x83AEF0,0x000006F0,0xFF7C5800,,,expr,kind,func_808BAEC4,0x83AEC4,0x000006C4,144,dup:MATCH,func_80883004,D072,unattributed,pool-neighbours after:sn_main.c
TOWN.BIN,0x83AE30,0x83AF14,0x00000714,0xFF7C5800,,,expr,mode,func_808BAEC4,0x83AEC4,0x000006C4,144,dup:MATCH,func_80883004,D073,unattributed,pool-neighbours after:sn_main.c
TOWN.BIN,0x83AE30,0x83AF38,0x00000738,0xFF7C5800,,,expr,sno,func_808BAEC4,0x83AEC4,0x000006C4,144,dup:MATCH,func_80883004,D079,unattributed,pool-neighbours after:sn_main.c
TOWN.BIN,0x83AE50,0x83B544,0x00000D44,0xFF7C5800,sn_main.c,,expr,p->kind,func_808BB4CC,0x83B4CC,0x00000CCC,252,dup:MATCH,func_808B3620,D086,same-function,pool-neighbours after:sn_main.c
TOWN.BIN,0x83AE50,0x83B568,0x00000D68,0xFF7C5800,sn_main.c,,expr,ov_work.kind,func_808BB4CC,0x83B4CC,0x00000CCC,252,dup:MATCH,func_808B3620,D085,same-function,pool-neighbours after:sn_main.c
TOWN.BIN,0x83AE74,0x83B590,0x00000D90,0xFF7C5800,sn_main.c,48,mark,,func_808BB4CC,0x83B4CC,0x00000CCC,252,dup:MATCH,func_808B3620,D089,direct,
TOWN.BIN,0x83AE94,0x83B620,0x00000E20,0xFF7C5800,tobjs.c,75,assert,,func_808BB5F4,0x83B5F4,0x00000DF4,228,not-in-sweep,,D068,direct,
TOWN.BIN,0x844710,0x84478C,0x0000078C,0xFF7BC000,,,expr,kind,func_808C4760,0x844760,0x00000760,144,dup:MATCH,func_80883004,D072,unattributed,pool-neighbours after:tobjs.c
TOWN.BIN,0x844710,0x8447B0,0x000007B0,0xFF7BC000,,,expr,mode,func_808C4760,0x844760,0x00000760,144,dup:MATCH,func_80883004,D073,unattributed,pool-neighbours after:tobjs.c
TOWN.BIN,0x844710,0x8447D4,0x000007D4,0xFF7BC000,,,expr,sno,func_808C4760,0x844760,0x00000760,144,dup:MATCH,func_80883004,D079,unattributed,pool-neighbours after:tobjs.c
TOWN.BIN,0x844730,0x844CE4,0x00000CE4,0xFF7BC000,tobjs.c,75,assert,,func_808C4CB8,0x844CB8,0x00000CB8,228,not-in-sweep,,D068,direct,
TOWN.BIN,0x8CD084,0x8CD1C0,0x800161C0,0x7F749000,main.c,39,assert,,func_8094D140,0x8CD140,0x80016140,196,dup:MATCH,func_8095013C,D059,direct,
TOWN.BIN,0x8CD084,0x8CD28C,0x8001628C,0x7F749000,main.c,54,assert,,func_8094D204,0x8CD204,0x80016204,204,dup:MATCH,func_800162B0,D061,direct,
TOWN.BIN,0x8CE0B4,0x8CD8DC,0x800158DC,0x7F748000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_8094D774,0x8CD774,0x80015774,716,dup:MATCH,func_800168B4,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8CE0B4,0x8CD9B4,0x800159B4,0x7F748000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_8094D774,0x8CD774,0x80015774,716,dup:MATCH,func_800168B4,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8CE0B4,0x8CDA0C,0x80015A0C,0x7F748000,main.c,,expr,cdhd_cnt,func_8094D774,0x8CD774,0x80015774,716,dup:MATCH,func_800168B4,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8CE084,0x8CE1C0,0x800161C0,0x7F748000,main.c,39,assert,,func_8094E140,0x8CE140,0x80016140,196,dup:MATCH,func_8095013C,D059,direct,
TOWN.BIN,0x8CE084,0x8CE28C,0x8001628C,0x7F748000,main.c,54,assert,,func_8094E204,0x8CE204,0x80016204,204,dup:MATCH,func_800162B0,D061,direct,
TOWN.BIN,0x8CE0B4,0x8CE8DC,0x800168DC,0x7F748000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_8094E774,0x8CE774,0x80016774,716,dup:MATCH,func_800168B4,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8CE0B4,0x8CE9B4,0x800169B4,0x7F748000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_8094E774,0x8CE774,0x80016774,716,dup:MATCH,func_800168B4,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8CE0B4,0x8CEA0C,0x80016A0C,0x7F748000,main.c,,expr,cdhd_cnt,func_8094E774,0x8CE774,0x80016774,716,dup:MATCH,func_800168B4,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8CF080,0x8CF1BC,0x800161BC,0x7F747000,main.c,39,assert,,func_8094F13C,0x8CF13C,0x8001613C,196,dup:MATCH,func_8095013C,D059,direct,
TOWN.BIN,0x8CF080,0x8CF288,0x80016288,0x7F747000,main.c,54,assert,,func_8094F200,0x8CF200,0x80016200,204,dup:MATCH,func_800162B0,D061,direct,
TOWN.BIN,0x8D00B0,0x8CF8D8,0x800158D8,0x7F746000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_8094F770,0x8CF770,0x80015770,716,dup:MATCH,func_800168B4,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8D00B0,0x8CF9B0,0x800159B0,0x7F746000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_8094F770,0x8CF770,0x80015770,716,dup:MATCH,func_800168B4,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8D00B0,0x8CFA08,0x80015A08,0x7F746000,main.c,,expr,cdhd_cnt,func_8094F770,0x8CF770,0x80015770,716,dup:MATCH,func_800168B4,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8D0080,0x8D01BC,0x800161BC,0x7F746000,main.c,39,assert,,func_8095013C,0x8D013C,0x8001613C,196,MATCH,func_8095013C,D059,direct,
TOWN.BIN,0x8D0080,0x8D0288,0x80016288,0x7F746000,main.c,54,assert,,func_80950200,0x8D0200,0x80016200,204,dup:MATCH,func_800162B0,D061,direct,
TOWN.BIN,0x8D10B0,0x8D08D8,0x800158D8,0x7F745000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_80950770,0x8D0770,0x80015770,716,dup:MATCH,func_800168B4,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8D10B0,0x8D09B0,0x800159B0,0x7F745000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_80950770,0x8D0770,0x80015770,716,dup:MATCH,func_800168B4,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8D10B0,0x8D0A08,0x80015A08,0x7F745000,main.c,,expr,cdhd_cnt,func_80950770,0x8D0770,0x80015770,716,dup:MATCH,func_800168B4,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8D1080,0x8D11BC,0x800161BC,0x7F745000,main.c,39,assert,,func_8095113C,0x8D113C,0x8001613C,196,dup:MATCH,func_8095013C,D059,direct,
TOWN.BIN,0x8D1080,0x8D1288,0x80016288,0x7F745000,main.c,54,assert,,func_80951200,0x8D1200,0x80016200,204,dup:MATCH,func_800162B0,D061,direct,
TOWN.BIN,0x8D10B0,0x8D18D8,0x800168D8,0x7F745000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_80951770,0x8D1770,0x80016770,716,dup:MATCH,func_800168B4,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8D10B0,0x8D19B0,0x800169B0,0x7F745000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_80951770,0x8D1770,0x80016770,716,dup:MATCH,func_800168B4,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8D10B0,0x8D1A08,0x80016A08,0x7F745000,main.c,,expr,cdhd_cnt,func_80951770,0x8D1770,0x80016770,716,dup:MATCH,func_800168B4,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8D2144,0x8D2280,0x80016280,0x7F744000,main.c,39,assert,,func_80952200,0x8D2200,0x80016200,196,dup:MATCH,func_8095013C,D059,direct,
TOWN.BIN,0x8D2144,0x8D234C,0x8001634C,0x7F744000,main.c,54,assert,,func_809522C4,0x8D22C4,0x800162C4,204,dup:MATCH,func_800162B0,D061,direct,
TOWN.BIN,0x8D2174,0x8D299C,0x8001699C,0x7F744000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_80952834,0x8D2834,0x80016834,716,dup:MATCH,func_800168B4,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8D2174,0x8D2A74,0x80016A74,0x7F744000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_80952834,0x8D2834,0x80016834,716,dup:MATCH,func_800168B4,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x8D2174,0x8D2ACC,0x80016ACC,0x7F744000,main.c,,expr,cdhd_cnt,func_80952834,0x8D2834,0x80016834,716,dup:MATCH,func_800168B4,D084,rdata-block-before,pool-neighbours before:main.c
